,fema_declaration_string,disaster_number,state,declaration_type,fy_declared,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,Begin_Date,End_Date,Disaster_Period_Days,designated_area,id
46645,DR-4302-CA,4302,CA,Major Disaster,2017,Severe Storm(s),Severe Winter Storm,NO,NO,YES,YES,2017-01-03T05:00:00Z,2017-01-06T04:00:00Z,1/3/17,1/6/17,3,Hoopa Valley Indian Reservation,5d1bcedad5b39c032f26bc30
46646,DR-4303-NV,4303,NV,Major Disaster,2017,Severe Storm(s),"Severe Winter Storms, Flooding, And Mudslides",NO,NO,YES,YES,2017-01-05T05:00:00Z,2017-01-15T04:59:00Z,1/5/17,1/15/17,10,Storey (County),5d1bcedad5b39c032f26bb52
46654,FM-2860-VA,2860,VA,Fire Management,2011,Fire,Smith Fire,NO,NO,YES,NO,2011-02-19T05:00:00Z,,2/19/11,#VALUE!,#VALUE!,Warren (County),5d1bcec6d5b39c032f26793c
46655,DR-4304-KS,4304,KS,Major Disaster,2017,Severe Ice Storm,Severe Winter Storm,NO,NO,YES,YES,2017-01-13T11:00:00Z,2017-01-16T11:00:00Z,1/13/17,1/16/17,3,Hodgeman (County),5d1bcedad5b39c032f26bb69
46675,FM-5170-KS,5170,KS,Fire Management,2017,Fire,Highland Hills Fire,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,McPherson (County),5d1bcedcd5b39c032f26c672
46678,FM-5172-KS,5172,KS,Fire Management,2017,Fire,Ellsworth-Lincoln-Russell Fire Complex,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Lincoln (County),5d1bcedcd5b39c032f26c67a
46680,FM-5174-KS,5174,KS,Fire Management,2017,Fire,Ness County Fire,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Ness (County),5d1bcedcd5b39c032f26c694
46682,FM-5175-KS,5175,KS,Fire Management,2017,Fire,Rooks County Fire,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Rooks (County),5d1bcedcd5b39c032f26c665
46683,FM-5173-KS,5173,KS,Fire Management,2017,Fire,Ford County Fire Complex,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Ford (County),5d1bcedcd5b39c032f26c6a6
46684,FM-5171-KS,5171,KS,Fire Management,2017,Fire,Clark County Fire,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Clark (County),5d1bcedcd5b39c032f26c6a8
46685,FM-5176-KS,5176,KS,Fire Management,2017,Fire,Comanche County Fire,NO,NO,YES,YES,2017-03-04T05:00:00Z,2017-03-16T03:59:00Z,3/4/17,3/16/17,12,Comanche (County),5d1bcedcd5b39c032f26c662
46686,FM-2861-VA,2861,VA,Fire Management,2011,Fire,Coffman Fire,NO,NO,YES,NO,2011-02-19T05:00:00Z,,2/19/11,#VALUE!,#VALUE!,Rockingham (County),5d1bcec6d5b39c032f267936
46687,FM-2862-TX,2862,TX,Fire Management,2011,Fire,Willow Creek South Fire Complex,NO,NO,YES,NO,2011-02-27T05:00:00Z,,2/27/11,#VALUE!,#VALUE!,Potter (County),5d1bcec6d5b39c032f267927
46688,FM-2863-TX,2863,TX,Fire Management,2011,Fire,Matador Fire,NO,NO,YES,NO,2011-02-27T05:00:00Z,,2/27/11,#VALUE!,#VALUE!,Motley (County),5d1bcec6d5b39c032f267925
46689,FM-2864-TX,2864,TX,Fire Management,2011,Fire,Tanglewood Fire Complex,NO,NO,YES,NO,2011-02-27T05:00:00Z,,2/27/11,#VALUE!,#VALUE!,Randall (County),5d1bcec6d5b39c032f2679c2
46690,FM-2865-TX,2865,TX,Fire Management,2011,Fire,Mitchell Fire Complex,NO,NO,YES,NO,2011-02-27T05:00:00Z,,2/27/11,#VALUE!,#VALUE!,Mitchell (County),5d1bcec6d5b39c032f2679c3
46691,DR-4305-CA,4305,CA,Major Disaster,2017,Flood,"Severe Winter Storms, Flooding, And Mudslides",NO,NO,YES,YES,2017-01-18T05:01:00Z,2017-01-24T04:59:00Z,1/18/17,1/24/17,6,El Dorado (County),5d1bcedad5b39c032f26bb9d
46713,DR-4306-WY,4306,WY,Major Disaster,2017,Severe Storm(s),Severe Winter Storm And Straight-Line Winds,NO,NO,YES,YES,2017-02-06T23:00:00Z,2017-02-08T04:59:00Z,2/6/17,2/8/17,1,Teton (County),5d1bcedad5b39c032f26bbbc
46714,DR-4307-NV,4307,NV,Major Disaster,2017,Severe Storm(s),"Severe Winter Storms, Flooding, And Mudslides",NO,NO,YES,YES,2017-02-05T11:55:00Z,2017-02-23T02:45:00Z,2/5/17,2/23/17,18,Washoe (County),5d1bcedad5b39c032f26bbea
46721,DR-4308-CA,4308,CA,Major Disaster,2017,Flood,"Severe Winter Storms, Flooding, And Mudslides",NO,NO,YES,YES,2017-02-01T11:55:25Z,2017-02-24T04:59:00Z,2/1/17,2/24/17,23,Shasta (County),5d1bcedad5b39c032f26ba93
46765,DR-4309-WA,4309,WA,Major Disaster,2017,Flood,"Severe Winter Storms, Flooding, Landslides,  Mudslides",NO,NO,YES,YES,2017-01-30T05:00:00Z,2017-02-23T04:59:00Z,1/30/17,2/23/17,24,Wahkiakum (County),5d1bcedad5b39c032f26bb6a
46767,DR-4310-ID,4310,ID,Major Disaster,2017,Flood,Severe Winter Storms And Flooding,NO,NO,YES,YES,2017-02-05T05:00:00Z,2017-02-28T04:59:00Z,2/5/17,2/28/17,23,Gooding (County),5d1bcedad5b39c032f26bb94
46791,DR-4311-UT,4311,UT,Major Disaster,2017,Flood,Severe Winter Storms And Flooding,NO,NO,YES,YES,2017-02-07T05:00:00Z,2017-02-28T04:59:00Z,2/7/17,2/28/17,21,Cache (County),5d1bcedad5b39c032f26bcbb
46793,FM-5178-FL,5178,FL,Fire Management,2017,Fire,30th Avenue Fire,NO,NO,YES,YES,2017-04-20T05:36:00Z,2017-06-06T03:59:00Z,4/20/17,6/6/17,47,Collier (County),5d1bcedcd5b39c032f26c675
46794,FM-5179-FL,5179,FL,Fire Management,2017,Fire,Lehigh Acres (Anna Ave. N.) Fire,NO,NO,YES,YES,2017-04-21T05:25:00Z,2017-05-12T03:59:00Z,4/21/17,5/12/17,21,Lee (County),5d1bcedcd5b39c032f26c673
46795,FM-5180-FL,5180,FL,Fire Management,2017,Fire,Indian Lake Estates Fire,NO,NO,YES,YES,2017-04-21T05:21:00Z,2017-06-10T03:59:00Z,4/21/17,6/10/17,50,Polk (County),5d1bcedcd5b39c032f26c6fb
46796,DR-4312-CA,4312,CA,Major Disaster,2017,Severe Storm(s),Flooding,NO,NO,YES,YES,2017-02-08T05:01:00Z,2017-02-12T04:59:00Z,2/8/17,2/12/17,4,Resighini Rancheria (Indian Reservation),5d1bcedad5b39c032f26bf71
46797,FM-5181-GA,5181,GA,Fire Management,2017,Fire,West Mims Fire,NO,NO,YES,YES,2017-05-06T04:00:00Z,2017-07-11T03:59:00Z,5/6/17,7/11/17,66,Charlton (County),5d1bcedcd5b39c032f26c66f
46800,DR-4313-ID,4313,ID,Major Disaster,2017,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",NO,NO,YES,YES,2017-03-06T05:00:00Z,2017-03-29T03:59:00Z,3/6/17,3/29/17,23,Benewah (County),5d1bcedad5b39c032f26bb9e
46809,DR-4314-MS,4314,MS,Major Disaster,2017,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",NO,NO,YES,YES,2017-04-30T04:01:00Z,2017-05-01T03:59:00Z,4/30/17,5/1/17,1,Holmes (County),5d1bcedad5b39c032f26bcaa
46818,FM-5182-WA,5182,WA,Fire Management,2017,Fire,Spromberg Fire,NO,NO,YES,YES,2017-05-23T20:00:00Z,2017-05-28T03:59:00Z,5/23/17,5/28/17,4,Chelan (County),5d1bcedcd5b39c032f26c66d
46819,DR-4315-OK,4315,OK,Major Disaster,2017,Severe Storm(s),"Severe Storms, Tornadoes, And Flooding",NO,NO,YES,YES,2017-04-28T14:53:00Z,2017-05-03T03:59:00Z,4/28/17,5/3/17,5,Sequoyah (County),5d1bcedad5b39c032f26bb53
46840,DR-4316-NH,4316,NH,Major Disaster,2017,Severe Storm(s),Severe Winter Storm,NO,NO,YES,YES,2017-03-14T04:00:00Z,2017-03-16T03:59:00Z,3/14/17,3/16/17,2,Carroll (County),5d1bcedad5b39c032f26bc43
46842,DR-4317-MO,4317,MO,Major Disaster,2017,Flood,"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",YES,NO,YES,YES,2017-04-28T16:00:00Z,2017-05-12T03:59:00Z,4/28/17,5/12/17,13,Pemiscot (County),5d1bcedad5b39c032f26bb6b
46897,FM-5183-AZ,5183,AZ,Fire Management,2017,Fire,Lizard Fire,NO,NO,YES,YES,2017-06-07T04:00:00Z,2017-06-17T03:59:00Z,6/7/17,6/17/17,10,Cochise (County),5d1bcedcd5b39c032f26c67b
46898,DR-4318-AR,4318,AR,Major Disaster,2017,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",YES,NO,YES,YES,2017-04-26T04:00:00Z,2017-05-20T03:59:00Z,4/26/17,5/20/17,24,Fulton (County),5d1bcedad5b39c032f26bbbe
46930,FM-5184-NM,5184,NM,Fire Management,2017,Fire,El Cajete Fire,NO,NO,YES,YES,2017-06-16T01:33:48Z,2017-07-17T03:59:00Z,6/16/17,7/17/17,31,Sandoval (County),5d1bcedcd5b39c032f26c663
46931,DR-4319-KS,4319,KS,Major Disaster,2017,Snow,"Severe Winter Storm, Snowstorm, Straight-Line Winds, And Flooding",NO,NO,YES,YES,2017-04-28T04:00:00Z,2017-05-04T03:59:00Z,4/28/17,5/4/17,6,Greeley (County),5d1bcedad5b39c032f26bb54
46958,FM-5185-UT,5185,UT,Fire Management,2017,Fire,Brian Head Fire,NO,NO,YES,YES,2017-06-17T04:00:00Z,2017-07-12T03:59:00Z,6/17/17,7/12/17,25,Iron (County),5d1bcedcd5b39c032f26c702
46959,DR-4320-TN,4320,TN,Major Disaster,2017,Severe Storm(s),"Severe Storms, Straight-Line Winds, And Flooding",NO,NO,YES,YES,2017-05-27T16:00:01Z,2017-05-29T03:59:00Z,5/27/17,5/29/17,1,Jefferson (County),5d1bcedad5b39c032f26bd07
46973,FM-5186-AZ,5186,AZ,Fire Management,2017,Fire,Goodwin Fire,NO,NO,YES,YES,2017-06-24T04:00:00Z,2017-07-05T03:59:00Z,6/24/17,7/5/17,11,Yavapai (County),5d1bcedcd5b39c032f26c668
46974,DR-4321-NE,4321,NE,Major Disaster,2017,Severe Storm(s),Severe Winter Storm And Straight-Line Winds,NO,NO,YES,YES,2017-04-29T04:00:00Z,2017-05-03T04:00:00Z,4/29/17,5/3/17,4,Custer (County),5d1bcedad5b39c032f26bbac
46984,FM-5187-WA,5187,WA,Fire Management,2017,Fire,South Wenas Fire,NO,NO,YES,YES,2017-06-27T04:00:00Z,2017-07-01T03:59:00Z,6/27/17,7/1/17,4,Yakima (County),5d1bcedcd5b39c032f26c6f4
46985,FM-5188-AZ,5188,AZ,Fire Management,2017,Fire,Roach Fire,NO,NO,YES,YES,2017-07-07T04:00:00Z,2017-07-13T03:59:00Z,7/7/17,7/13/17,6,Pinal (County),5d1bcedcd5b39c032f26c666
46986,FM-2876-GA,2876,GA,Fire Management,2011,Fire,Mosley Road Fire,NO,NO,YES,NO,2011-03-25T03:07:00Z,,3/25/11,#VALUE!,#VALUE!,Coffee (County),5d1bcec6d5b39c032f2679c1
46987,DR-4322-NY,4322,NY,Major Disaster,2017,Snow,Severe Winter Storm And Snowstorm,NO,NO,YES,YES,2017-03-14T18:11:00Z,2017-03-16T03:59:00Z,3/14/17,3/16/17,1,Columbia (County),5d1bcedad5b39c032f26bb6c
47015,DR-4323-ND,4323,ND,Major Disaster,2017,Flood,Flooding,NO,NO,YES,YES,2017-03-23T04:01:00Z,2017-04-30T03:59:00Z,3/23/17,4/30/17,38,Renville (County),5d1bcedad5b39c032f26bd4f
47026,FM-5190-NV,5190,NV,Fire Management,2017,Fire,Cold Springs Fire,NO,NO,YES,YES,2017-07-14T22:00:00Z,2017-07-16T01:00:00Z,7/14/17,7/16/17,1,Washoe (County),5d1bcedcd5b39c032f26c6fa
47027,FM-5191-NV,5191,NV,Fire Management,2017,Fire,Oil Well Fire,NO,NO,YES,YES,2017-07-17T21:52:00Z,2017-07-21T03:59:00Z,7/17/17,7/21/17,3,Elko (County),5d1bcedcd5b39c032f26c700
47028,FM-5192-CA,5192,CA,Fire Management,2017,Fire,Detwiler Fire,NO,NO,YES,YES,2017-07-16T04:00:00Z,2017-08-02T03:59:00Z,7/16/17,8/2/17,17,Mariposa (County),5d1bcedcd5b39c032f26c6fd
47029,FM-2900-NE,2900,NE,Fire Management,2011,Fire,Thedford Fire,NO,NO,YES,NO,2011-04-22T14:00:00Z,,4/22/11,#VALUE!,#VALUE!,Thomas (County),5d1bcec6d5b39c032f26797f
47030,DR-4324-OK,4324,OK,Major Disaster,2017,Tornado,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",NO,NO,YES,YES,2017-05-16T14:08:00Z,2017-05-21T03:59:00Z,5/16/17,5/21/17,5,Pontotoc (County),5d1bcedad5b39c032f26bc7e
47046,FM-5194-MT,5194,MT,Fire Management,2017,Fire,Lodgepole Fire Complex,NO,NO,YES,YES,2017-07-20T04:01:00Z,2017-07-28T03:59:00Z,7/20/17,7/28/17,8,Garfield (County),5d1bcedcd5b39c032f26c705
47048,DR-4325-NE,4325,NE,Major Disaster,2017,Severe Storm(s),"Severe Storms, Tornadoes, And Straight-Line Winds",NO,NO,YES,YES,2017-06-12T04:00:00Z,2017-06-18T03:59:00Z,6/12/17,6/18/17,6,Butler (County),5d1bcedad5b39c032f26bb55
47067,DR-4326-MI,4326,MI,Major Disaster,2017,Severe Storm(s),Severe Storms And Flooding,YES,NO,NO,YES,2017-06-22T04:00:00Z,2017-06-28T03:59:00Z,6/22/17,6/28/17,6,Isabella (County),5d1bcedad5b39c032f26bd0d
47071,FM-5195-OR,5195,OR,Fire Management,2017,Fire,Pipeline Fire,NO,NO,YES,YES,2017-08-03T04:00:00Z,2017-08-06T03:59:00Z,8/3/17,8/6/17,3,Klamath (County),5d1bcedcd5b39c032f26c70c
47072,DR-4327-WY,4327,WY,Major Disaster,2017,Flood,Flooding,NO,NO,YES,YES,2017-06-07T04:01:00Z,2017-06-23T03:59:00Z,6/7/17,6/23/17,16,Washakie (County),5d1bcedad5b39c032f26bd08
47075,DR-4328-OR,4328,OR,Major Disaster,2017,Severe Storm(s),"Severe Winter Storms, Flooding, Landslides, And Mudslides",NO,NO,YES,YES,2017-01-07T05:00:00Z,2017-01-11T04:59:00Z,1/7/17,1/11/17,4,Deschutes (County),5d1bcedad5b39c032f26bd16
47079,DR-4329-NH,4329,NH,Major Disaster,2017,Severe Storm(s),Severe Storms And Flooding,NO,NO,YES,YES,2017-07-01T04:12:05Z,2017-07-03T03:59:00Z,7/1/17,7/3/17,2,Grafton (County),5d1bcedad5b39c032f26c08a
47081,DR-4330-VT,4330,VT,Major Disaster,2017,Severe Storm(s),Severe Storms And Flooding,NO,NO,YES,YES,2017-06-29T04:12:00Z,2017-07-02T03:59:00Z,6/29/17,7/2/17,3,Rutland (County),5d1bcedad5b39c032f26bbad
47088,FM-5196-OR,5196,OR,Fire Management,2017,Fire,Milli 0843 Cs Fire,NO,NO,YES,YES,2017-08-17T01:00:00Z,2017-09-07T03:59:00Z,8/17/17,9/7/17,21,Deschutes (County),5d1bcedcd5b39c032f26c707
47089,FM-5197-MT,5197,MT,Fire Management,2017,Fire,Lolo Peak Fire,NO,NO,YES,YES,2017-08-17T04:00:00Z,2017-09-17T03:59:00Z,8/17/17,9/17/17,31,Missoula (County),5d1bcedcd5b39c032f26c70e
47091,DR-4331-WV,4331,WV,Major Disaster,2017,Severe Storm(s),"Severe Storms, Flooding, Landslides, And Mudslides",YES,NO,YES,YES,2017-07-28T16:00:00Z,2017-07-30T03:59:00Z,7/28/17,7/30/17,1,Marshall (County),5d1bcedad5b39c032f26bb6d
47103,FM-5198-OR,5198,OR,Fire Management,2017,Fire,Chetco Bar Fire,NO,NO,YES,YES,2017-08-20T01:00:00Z,2017-09-21T03:59:00Z,8/20/17,9/21/17,32,Curry (County),5d1bcedcd5b39c032f26c70b
47104,DR-4332-TX,4332,TX,Major Disaster,2017,Hurricane,Hurricane Harvey,YES,NO,YES,YES,2017-08-23T12:09:52Z,2017-09-16T03:59:00Z,8/23/17,9/16/17,24,Waller (County),5d1bcedad5b39c032f26bb56
47157,DR-4334-IA,4334,IA,Major Disaster,2017,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",NO,NO,YES,YES,2017-07-19T18:00:00Z,2017-07-23T16:00:00Z,7/19/17,7/23/17,4,Chickasaw (County),5d1bcedad5b39c032f26bd2b
47166,DR-4333-ID,4333,ID,Major Disaster,2017,Flood,"Flooding, Landslides, And Mudslides",NO,NO,YES,YES,2017-05-06T04:00:00Z,2017-06-16T04:00:00Z,5/6/17,6/16/17,41,Gooding (County),5d1bcedad5b39c032f26be83
47171,EM-3382-LA,3382,LA,Emergency Management,2017,Hurricane,Tropical Storm Harvey,NO,NO,YES,NO,2017-08-27T12:09:00Z,2017-09-11T03:59:00Z,8/27/17,9/11/17,15,Cameron (Parish),5d1bced5d5b39c032f26a6cf
47183,FM-5199-CA,5199,CA,Fire Management,2017,Fire,Helena Fire,NO,NO,YES,YES,2017-08-31T00:05:00Z,2017-09-26T03:59:00Z,8/31/17,9/26/17,26,Trinity (County),5d1bcedcd5b39c032f26c714
47184,FM-5200-WA,5200,WA,Fire Management,2017,Fire,Jolly Mountain Fire,NO,NO,YES,YES,2017-09-02T07:01:00Z,2017-09-23T03:59:00Z,9/2/17,9/23/17,21,Kittitas (County),5d1bcedcd5b39c032f26c70d
47185,FM-5201-CA,5201,CA,Fire Management,2017,Fire,La Tuna Fire,NO,NO,YES,YES,2017-09-01T20:26:00Z,2017-09-11T03:59:00Z,9/1/17,9/11/17,9,Los Angeles (County),5d1bcedcd5b39c032f26c710
47186,FM-5202-CA,5202,CA,Fire Management,2017,Fire,Railroad Fire,NO,NO,YES,YES,2017-08-29T19:30:00Z,2017-09-16T03:59:00Z,8/29/17,9/16/17,17,Mariposa (County),5d1bcedcd5b39c032f26c716
47188,FM-5203-OR,5203,OR,Fire Management,2017,Fire,Eagle Creek Fire,NO,NO,YES,YES,2017-09-02T20:00:00Z,2017-09-20T15:59:00Z,9/2/17,9/20/17,18,Multnomah (County),5d1bcedcd5b39c032f26c723
47190,FM-5204-CA,5204,CA,Fire Management,2017,Fire,Mission Fire,NO,NO,YES,YES,2017-09-04T19:00:00Z,2017-09-16T03:59:00Z,9/4/17,9/16/17,11,Madera (County),5d1bcedcd5b39c032f26c71c
47191,FM-5206-UT,5206,UT,Fire Management,2017,Fire,Uintah Fire,NO,NO,YES,YES,2017-09-05T16:00:00Z,2017-09-09T03:59:00Z,9/5/17,9/9/17,3,Davis (County),5d1bcedcd5b39c032f26c717
47193,FM-5205-CA,5205,CA,Fire Management,2017,Fire,Pier Fire,NO,NO,YES,YES,2017-08-29T09:30:00Z,2017-09-20T03:59:00Z,8/29/17,9/20/17,22,Tulare (County),5d1bcedcd5b39c032f26c719
47194,EM-3383-VI,3383,VI,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-05T13:00:00Z,2017-09-08T03:59:00Z,9/5/17,9/8/17,3,St. Croix (Island) (County-equivalent),5d1bced5d5b39c032f26a76b
47197,EM-3384-PR,3384,PR,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-05T13:00:00Z,2017-09-08T03:59:00Z,9/5/17,9/8/17,3,Guayama (Municipio),5d1bced5d5b39c032f26a711
47275,EM-3385-FL,3385,FL,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-05T01:00:00Z,2017-10-19T03:59:00Z,9/5/17,10/19/17,44,Broward (County),5d1bced5d5b39c032f26a755
47342,DR-4335-VI,4335,VI,Major Disaster,2017,Hurricane,Hurricane Irma,NO,NO,YES,YES,2017-09-05T04:00:00Z,2017-09-08T03:59:00Z,9/5/17,9/8/17,3,St. Croix (Island) (County-equivalent),5d1bcedad5b39c032f26bd9f
47345,EM-3386-SC,3386,SC,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-06T13:00:00Z,2017-09-14T03:59:00Z,9/6/17,9/14/17,8,Chesterfield (County),5d1bced5d5b39c032f26a77f
47392,EM-3387-GA,3387,GA,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-07T13:00:00Z,2017-09-21T03:59:00Z,9/7/17,9/21/17,14,Brooks (County),5d1bced5d5b39c032f26a7da
47551,EM-3388-FL,3388,FL,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-04T13:00:00Z,2017-10-05T03:59:00Z,9/4/17,10/5/17,31,Hollywood Indian Reservation,5d1bced5d5b39c032f26a8c0
47552,FM-5207-MT,5207,MT,Fire Management,2017,Fire,Rice Ridge Fire,NO,NO,YES,YES,2017-08-28T04:00:00Z,2017-09-18T03:59:00Z,8/28/17,9/18/17,21,Powell (County),5d1bcedcd5b39c032f26c71e
47554,FM-5208-MT,5208,MT,Fire Management,2017,Fire,Alice Creek Fire,NO,NO,YES,YES,2017-09-08T04:00:00Z,2017-09-17T03:59:00Z,9/8/17,9/17/17,9,Lewis and Clark (County),5d1bcedcd5b39c032f26c721
47555,FM-5209-MT,5209,MT,Fire Management,2017,Fire,West Fork Fire,NO,NO,YES,YES,2017-09-09T04:00:00Z,2017-09-22T03:59:00Z,9/9/17,9/22/17,13,Lincoln (County),5d1bcedcd5b39c032f26c6f1
47556,DR-4336-PR,4336,PR,Major Disaster,2017,Hurricane,Hurricane Irma,NO,NO,YES,YES,2017-09-05T13:00:00Z,2017-09-08T03:59:00Z,9/5/17,9/8/17,3,Ciales (Municipio),5d1bcedad5b39c032f26bd17
47588,DR-4337-FL,4337,FL,Major Disaster,2017,Hurricane,Hurricane Irma,YES,NO,YES,YES,2017-09-04T13:00:00Z,2017-10-19T03:59:00Z,9/4/17,10/19/17,45,Levy (County),5d1bcedad5b39c032f26bc80
47655,FM-5210-MT,5210,MT,Fire Management,2017,Fire,Highway 200 Fire Complex,NO,NO,YES,YES,2017-09-09T04:00:00Z,2017-09-19T03:59:00Z,9/9/17,9/19/17,10,Sanders (County),5d1bcedcd5b39c032f26c6ca
47656,FM-5211-MT,5211,MT,Fire Management,2017,Fire,Moose Peak Fire,NO,NO,YES,YES,2017-09-09T04:00:00Z,2017-09-21T03:59:00Z,9/9/17,9/21/17,12,Lincoln (County),5d1bcedcd5b39c032f26c6d5
47658,EM-3389-AL,3389,AL,Emergency Management,2017,Hurricane,Hurricane Irma,NO,NO,YES,NO,2017-09-08T13:00:00Z,2017-09-15T03:59:00Z,9/8/17,9/15/17,7,Etowah (County),5d1bced5d5b39c032f26a89c
47726,FM-5212-MT,5212,MT,Fire Management,2017,Fire,Strawberry Fire,NO,NO,YES,YES,2017-09-11T04:00:00Z,2017-09-16T03:59:00Z,9/11/17,9/16/17,5,Blackfeet Indian Reservation,5d1bcedcd5b39c032f26c6c2
47729,DR-4338-GA,4338,GA,Major Disaster,2017,Hurricane,Hurricane Irma,NO,NO,YES,YES,2017-09-07T13:00:00Z,2017-09-21T03:59:00Z,9/7/17,9/21/17,14,Bartow (County),5d1bcedad5b39c032f26bd18
47888,EM-3390-VI,3390,VI,Emergency Management,2017,Hurricane,Hurricane Maria,NO,NO,YES,NO,2017-09-16T21:00:00Z,2017-09-23T03:59:00Z,9/16/17,9/23/17,6,St. Croix (Island) (County-equivalent),5d1bced5d5b39c032f26a8ac
47891,EM-3391-PR,3391,PR,Emergency Management,2017,Hurricane,Hurricane Maria,NO,NO,YES,NO,2017-09-17T21:00:00Z,2017-11-16T04:59:00Z,9/17/17,11/16/17,59,Catano (Municipio),5d1bced5d5b39c032f26a8ae
47969,DR-4339-PR,4339,PR,Major Disaster,2017,Hurricane,Hurricane Maria,YES,NO,YES,YES,2017-09-17T21:00:00Z,2017-11-16T04:59:00Z,9/17/17,11/16/17,59,Hatillo (Municipio),5d1bcedad5b39c032f26bd2e
48047,DR-4340-VI,4340,VI,Major Disaster,2017,Hurricane,Hurricane Maria,YES,NO,YES,YES,2017-09-16T21:00:00Z,2017-09-23T03:59:00Z,9/16/17,9/23/17,6,St. Thomas (Island) (County-equivalent),5d1bcedad5b39c032f26be43
